used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,Axis-limits
1,35.4,16646.7,16857.776548767215,16750.24502077115,-2833.336549, , , 
1,35.41,16433.3,16853.598285364624,16748.142025875564,-3042.558285, , , 
1,35.42,16460,16849.48535760704,16746.04091771904,-3011.745358, , , 
1,35.43,16663.3,16845.435163350037,16743.941699356965,-2804.395163, , , 
1,35.44,16193.3,16841.44524873194,16741.84437383112,-3270.405249, , , 
1,35.45,16620,16837.513305789667,16739.748944169718,-2839.773306, , , 
1,35.46,16630,16833.637075422335,16737.655413387347,-2825.897075, , , 
1,35.47,16533.3,16829.81448710452,16735.563784484966,-2918.774487, , , 
1,35.48,16633.3,16826.04350915938,16733.47406044989,-2815.003509, , , 
1,35.49,16826.7,16822.322255570194,16731.386244255802,-2617.882256, , , 
1,35.5,16616.7,16818.648888228694,16729.300338862697,-2824.208888, , , 
1,35.51,16686.7,16815.021690844802,16727.216347216872,-2750.581691, , , 
1,35.52,16580,16811.43900958044,16725.134272250958,-2853.69901, , , 
1,35.53,16846.7,16807.899272838215,16723.054116883854,-2583.459273, , , 
1,35.54,16523.3,16804.400976717883,16720.97588402074,-2903.360977, , , 
1,35.55,16756.7,16800.94268215532,16718.899576553056,-2666.502682, , , 
1,35.56,16800,16797.523036380153,16716.82519735847,-2619.783036, , , 
1,35.57,16906.7,16794.140715218502,16714.752749300915,-2509.700715, , , 
1,35.58,16713.3,16790.794490326956,16712.68223523052,-2699.75449, , , 
1,35.59,16890,16787.48315,16710.613657983635,-2519.743154, , , 
1,35.6,16816.7,16784.20557612888,16708.54702,-2589.765576, , , 
1,35.61,16960,16780.96065823311,16706.482325236742,-2443.220658, , , 
1,35.62,16566.7,16777.747351772392,16704.419575340355,-2833.307352, , , 
1,35.63,16973.3,16774.56465435506,16702.358773474705,-2423.524654, , , 
1,35.64,16706.7,16771.411622226547,16700.299922406983,-2686.971622, , , 
1,35.65,17026.7,16768.287320439926,16698.243024890533,-2363.84732, , , 
1,35.66,16840,16765.190885083124,16696.18808366482,-2547.450885, , , 
1,35.67,16673.3,16762.12146248218,16694.135101455417,-2711.081462, , , 
1,35.68,16796.7,16759.07824186459,16692.08408097401,-2584.638242, , , 
1,35.69,16573.3,16756.060450590892,16690.03502491836,-2805.020451, , , 
1,35.7,16633.3,16753.067342949034,16687.987935972335,-2742.027343, , , 
1,35.71,16876.7,16750.09819967748,16685.94281680585,-2495.6582, , , 
1,35.72,16753.3,16747.152328442055,16683.899670074898,-2616.112328, , , 
1,35.73,16823.3,16744.229089108303,16681.858498421505,-2543.189089, , , 
1,35.74,16270,16741.32782722271,16679.819304473764,-3093.587827, , , 
1,35.75,16643.3,16738.447933140462,16677.78209084577,-2717.407933, , , 
1,35.76,16763.3,16735.588830819815,16675.74686013767,-2594.548831, , , 
1,35.77,16470,16732.749948019708,16673.71361,-2885.009948, , , 
1,35.78,16673.3,16729.930749201558,16671.68235781171,-2678.890749, , , 
1,35.79,16460,16727.130700720136,16669.653091324155,-2889.390701, , , 
1,35.8,16523.3,16724.349304678977,16667.625818017066,-2823.309305, , , 
1,35.81,16616.7,16721.586075803778,16665.600540420553,-2727.146076, , , 
1,35.82,16840,16718.840547879692,16663.577261050697,-2501.100548, , , 
1,35.83,16673.3,16716.112266598775,16661.55598240955,-2665.072267, , , 
1,35.84,16796.7,16713.400805295583,16659.536706985113,-2538.960805, , , 
1,35.85,16863.3,16710.705737767446,16657.519437251318,-2469.665738, , , 
1,35.86,16333.3,16708.026670461022,16655.504175668084,-2996.98667, , , 
1,35.87,16266.7,16705.36320074893,16653.490924681195,-3060.923201, , , 
1,35.88,16436.7,16702.714959845216,16651.47968672243,-2888.27496, , , 
1,35.89,16593.3,16700.08159826171,16649.470464209433,-2729.041598, , , 
1,35.9,16626.7,16697.46274432324,16647.463259545788,-2693.022744, , , 
1,35.91,16773.3,16694.85807521635,16645.458075120983,-2543.818075, , , 
1,35.92,16720,16692.267251424182,16643.454913310397,-2594.527251, , , 
1,35.93,16673.3,16689.68997704636,16641.45378,-2638.649977, , , 
1,35.94,16416.7,16687.125934233907,16639.454666962865,-2892.685934, , , 
1,35.95,16520,16684.574829442397,16637.457587106124,-2786.834829, , , 
1,35.96,16223.3,16682.036377934786,16635.46254,-3080.996378, , , 
1,35.97,16603.3,16679.51031021871,16633.469525621313,-2698.47031, , , 
1,35.98,16353.3,16676.996356310767,16631.478548588675,-2945.956356, , , 
1,35.99,16376.7,16674.494261710697,16629.489610402637,-2920.054262, , , 
1,36,16553.3,16672.003772380882,16627.502713325553,-2740.963772, , , 
1,36.01,16460,16669.524652866236,16625.51785960566,-2831.784653, , , 
1,36.02,16646.7,16667.056663405972,16623.535051477033,-2642.616663, , , 
1,36.03,16676.7,16664.599587113327,16621.554291159577,-2610.159587, , , 
1,36.04,16643.3,16662.153194212773,16619.575580859044,-2641.113194, , , 
1,36.05,16733.3,16659.717285670613,16617.598922767018,-2548.677286, , , 
1,36.06,16563.3,16657.291647180202,16615.624319060924,-2716.251647, , , 
1,36.07,16806.7,16654.87608516313,16613.651771904006,-2470.436085, , , 
1,36.08,16356.7,16652.470399827922,16611.681283445323,-2918.0304, , , 
1,36.09,16726.7,16650.07441473395,16609.712855819766,-2545.634415, , , 
1,36.1,16726.7,16647.68793482977,16607.746491148053,-2543.247935, , , 
1,36.11,16403.3,16645.310802004602,16605.78219153669,-2864.270802, , , 
1,36.12,16550,16642.942830238524,16603.819959078017,-2715.20283, , , 
1,36.13,16316.7,16640.583865683926,16601.85979585017,-2946.143866, , , 
1,36.14,16360,16638.23374208124,16599.9017,-2900.493742, , , 
1,36.15,16646.7,16635.892306508144,16597.945685328563,-2611.452307, , , 
1,36.16,16680,16633.559406743374,16595.991742120113,-2575.819407, , , 
1,36.17,16690,16631.234895081427,16594.039876313116,-2563.494895, , , 
1,36.18,16576.7,16628.91863286248,16592.09008991471,-2674.478633, , , 
1,36.19,16476.7,16626.610478074683,16590.14238491787,-2772.170478, , , 
1,36.2,16636.7,16624.31030013605,16588.196763301334,-2609.8703, , , 
1,36.21,16256.7,16622.017965350962,16586.253227029658,-2987.577965, , , 
1,36.22,16663.3,16619.733350738403,16584.31177805316,-2578.693351, , , 
1,36.23,16386.7,16617.456329726923,16582.37241830801,-2853.01633, , , 
1,36.24,16526.7,16615.18678908226,16580.43514971611,-2710.746789, , , 
1,36.25,16590,16612.92460363504,16578.499974185197,-2645.184604, , , 
1,36.26,16920,16610.669667036735,16576.56689360877,-2312.929667, , , 
1,36.27,16510,16608.421867917827,16574.635909866145,-2720.681868, , , 
1,36.28,16383.3,16606.181102047132,16572.70702,-2845.141102, , , 
1,36.29,16576.7,16603.947258503587,16570.780240328462,-2649.507259, , , 
1,36.3,16303.3,16601.72024518691,16568.855558220966,-2920.680245, , , 
1,36.31,16486.7,16599.499955677573,16566.932980322425,-2735.059956, , , 
1,36.32,16223.3,16597.286302853696,16565.012508441083,-2996.246303, , , 
1,36.33,16483.3,16595.079180744167,16563.09414437103,-2734.039181, , , 
1,36.34,16570,16592.878508635993,16561.177889892097,-2645.138509, , , 
1,36.35,16390,16590.684199126288,16559.26374676995,-2822.944199, , , 
1,36.36,16450,16588.496167897407,16557.35171675605,-2760.756168, , , 
1,36.37,16163.3,16586.31432489545,16555.44180158765,-3045.274325, , , 
1,36.38,16670,16584.138586012774,16553.534002987795,-2536.398586, , , 
1,36.39,16386.7,16581.968884293703,16551.62832266536,-2817.528884, , , 
1,36.4,16300,16579.80513,16549.72476,-2902.065129, , , 
1,36.41,16430,16577.647256741722,16547.82332361718,-2769.907257, , , 
1,36.42,16433.3,16575.495184528707,16545.924008238195,-2764.455185, , , 
1,36.43,16423.3,16573.34885028175,16544.02681783012,-2772.30885, , , 
1,36.44,16320,16571.20817505329,16542.131754030874,-2873.468175, , , 
1,36.45,16830,16569.073098001383,16540.238818464182,-2361.333098, , , 
1,36.46,16503.3,16566.94354968684,16538.34801273959,-2685.90355, , , 
1,36.47,16293.3,16564.81947,16536.459338452452,-2893.779467, , , 
1,36.48,16323.3,16562.700785045614,16534.57279718398,-2861.660785, , , 
1,36.49,16580,16560.587444074794,16532.688390501185,-2602.847444, , , 
1,36.5,16240,16558.479383268317,16530.80611995693,-2940.739383, , , 
1,36.51,16420,16556.376547182837,16528.92598708991,-2758.636547, , , 
1,36.52,16526.7,16554.278874400385,16527.04799342466,-2649.838874, , , 
1,36.53,16560,16552.186313502414,16525.17214047156,-2614.446314, , , 
1,36.54,16276.7,16550.098808287865,16523.298429726845,-2895.658808, , , 
1,36.55,16493.3,16548.016308263563,16521.42686267259,-2676.976308, , , 
1,36.56,16676.7,16545.938754339124,16519.55744077673,-2491.498754, , , 
1,36.57,16306.7,16543.86610648353,16517.69016549308,-2859.426106, , , 
1,36.58,16663.3,16541.798306293378,16515.825038261304,-2500.758306, , , 
1,36.59,16303.3,16539.73531394781,16513.962060506954,-2858.695314, , , 
1,36.6,16136.7,16537.67707482985,16512.10123364142,-3023.237075, , , 
1,36.61,16230,16535.623550759337,16510.242559062026,-2927.883551, , , 
1,36.62,16483.3,16533.57469,16508.38603815197,-2672.534691, , , 
1,36.63,16816.7,16531.53045324611,16506.531672280304,-2337.090453, , , 
1,36.64,16743.3,16529.49079931936,16504.679462802025,-2408.450799, , , 
1,36.65,16843.3,16527.455676583828,16502.82941105801,-2306.415677, , , 
1,36.66,16296.7,16525.425055371896,16500.981518375054,-2850.985055, , , 
1,36.67,16470,16523.398891696746,16499.13578606587,-2675.658892, , , 
1,36.68,16450,16521.37714847162,16497.292215429094,-2693.637148, , , 
1,36.69,16643.3,16519.35978168154,16495.450807749276,-2498.319782, , , 
1,36.7,16893.3,16517.346761841018,16493.61156429692,-2246.306762, , , 
1,36.71,16320,16515.338047767968,16491.774486328453,-2817.598048, , , 
1,36.72,16126.7,16513.33360565727,16489.939575086286,-3008.893606, , , 
1,36.73,16333.3,16511.333400259202,16488.106831798737,-2800.2934, , , 
1,36.74,16623.3,16509.337397740535,16486.27625768011,-2508.297398, , , 
1,36.75,16460,16507.34556330036,16484.447853930702,-2669.605563, , , 
1,36.76,16563.3,16505.357868322586,16482.62162173674,-2564.317868, , , 
1,36.77,16256.7,16503.374275594066,16480.797562270473,-2868.934276, , , 
1,36.78,16800,16501.394759570154,16478.975676690134,-2323.65476, , , 
1,36.79,16603.3,16499.419283486503,16477.15596613993,-2518.379283, , , 
1,36.8,16500,16497.44782486993,16475.33843175012,-2619.707825, , , 
1,36.81,16546.7,16495.480347643377,16473.523074636938,-2571.040348, , , 
1,36.82,16646.7,16493.516830020933,16471.709895902663,-2469.07683, , , 
1,36.83,16513.3,16491.55723518236,16469.89889663561,-2600.517235, , , 
1,36.84,16730,16489.60154703586,16468.090077910114,-2381.861547, , , 
1,36.85,16310,16487.649726587515,16466.28344078658,-2799.909727, , , 
1,36.86,16740,16485.70175700238,16464.478986311464,-2367.961757, , , 
1,36.87,16483.3,16483.757610225915,16462.676715517282,-2622.71761, , , 
1,36.88,16710,16481.817255328624,16460.876629422633,-2394.077255, , , 
1,36.89,16096.7,16479.880678771657,16459.07873,-3005.440679, , , 
1,36.9,16326.7,16477.947845067745,16457.283015336758,-2773.507845, , , 
1,36.91,16720,16476.01873731237,16455.48948931318,-2378.278737, , , 
1,36.92,16616.7,16474.09333095774,16453.698151924462,-2479.653331, , , 
1,36.93,16376.7,16472.171603111117,16451.909004119723,-2717.731603, , , 
1,36.94,16793.3,16470.253529673784,16450.12205,-2299.21353, , , 
1,36.95,16573.3,16468.339092732065,16448.337280989283,-2517.299093, , , 
1,36.96,16520,16466.428267205873,16446.55470749251,-2568.688267, , , 
1,36.97,16536.7,16464.521035630696,16444.77433,-2550.081036, , , 
1,36.98,16500,16462.61737,16442.99614,-2584.877372, , , 
1,36.99,16036.7,16460.717262948405,16441.22014995898,-3046.277263, , , 
1,37,16506.7,16458.820681478737,16439.446354653595,-2574.380681, , , 
1,37.01,16116.7,16456.927616811234,16437.674756026703,-2962.487617, , , 
1,37.02,16536.7,16455.038041756365,16435.905354902956,-2540.598042, , , 
1,37.03,16326.7,16453.151944727277,16434.138152093266,-2748.711945, , , 
1,37.04,16576.7,16451.269300652668,16432.37314839475,-2496.829301, , , 
1,37.05,16380,16449.390096964486,16430.61034459079,-2691.650097, , , 
1,37.06,16423.3,16447.514312378662,16428.849741451042,-2646.474312, , , 
1,37.07,16346.7,16445.641933465176,16427.09133973139,-2721.201933, , , 
1,37.08,16390,16443.772939866187,16425.335140174033,-2676.03294, , , 
1,37.09,16530,16441.907317528232,16423.581143507465,-2534.167318, , , 
1,37.1,16443.3,16440.04504690052,16421.82935044647,-2619.005047, , , 
1,37.11,16136.7,16438.186118908983,16420.079761692148,-2923.746119, , , 
1,37.12,16346.7,16436.330507895822,16418.332377931947,-2711.890508, , , 
1,37.13,16443.3,16434.478205355692,16416.58719983964,-2613.438205, , , 
1,37.14,16440,16432.629195259422,16414.844228075355,-2614.889195, , , 
1,37.15,16436.7,16430.78346001449,16413.10346328559,-2616.34346, , , 
1,37.16,16810,16428.940989405724,16411.364906103227,-2241.200989, , , 
1,37.17,16500,16427.10176,16409.628557147527,-2549.361764, , , 
1,37.18,16616.7,16425.265774941945,16407.89441702416,-2430.825775, , , 
1,37.19,15856.7,16423.433002601585,16406.162486325225,-3188.993003, , , 
1,37.2,17013.3,16421.603441383773,16404.432765629226,-2030.563441, , , 
1,37.21,16633.3,16419.77706825005,16402.70525550114,-2408.737068, , , 
1,37.22,16670,16417.953880175526,16400.97995649236,-2370.21388, , , 
1,37.23,16280,16416.133854333093,16399.256869140794,-2758.393854, , , 
1,37.24,16393.3,16414.31698683636,16397.535993970796,-2643.276987, , , 
1,37.25,15973.3,16412.50325840745,16395.817331493236,-3061.463258, , , 
1,37.26,16503.3,16410.692662987236,16394.10088220549,-2529.652663, , , 
1,37.27,16336.7,16408.88518246296,16392.386646591454,-2694.445182, , , 
1,37.28,16456.7,16407.08080991409,16390.67462512157,-2572.64081, , , 
1,37.29,16526.7,16405.27953053881,16388.964818252814,-2500.839531, , , 
1,37.3,16373.3,16403.48133560157,16387.25722642875,-2652.441336, , , 
1,37.31,16176.7,16401.686212061853,16385.551850079508,-2847.246212, , , 
1,37.32,16746.7,16399.894149130712,16383.848689621815,-2275.454149, , , 
1,37.33,15996.7,16398.105135052123,16382.14775,-3023.665135, , , 
1,37.34,17016.7,16396.319162944295,16380.449017981033,-2001.879163, , , 
1,37.35,16036.7,16394.536216971363,16378.752507564512,-2980.096217, , , 
1,37.36,16933.3,16392.756291893733,16377.05821457268,-2081.716292, , , 
1,37.37,16070,16390.979373875416,16375.36613935546,-2943.239374, , , 
1,37.38,16503.3,16389.20545,16373.676282249455,-2508.165453, , , 
1,37.39,15993.3,16387.434523394964,16371.988643577957,-3016.394523, , , 
1,37.4,16543.3,16385.66657046609,16370.30322365098,-2464.62657, , , 
1,37.41,16526.7,16383.901587835413,16368.62002276526,-2479.461588, , , 
1,37.42,16703.3,16382.13956422313,16366.939041204292,-2301.099564, , , 
1,37.43,16266.7,16380.380493700592,16365.260279238311,-2735.940494, , , 
1,37.44,16330,16378.624360789194,16363.583737124338,-2670.884361, , , 
1,37.45,16600,16376.871164898273,16361.909415106174,-2399.131165, , , 
1,37.46,16100,16375.120889330736,16360.237313414445,-2897.380889, , , 
1,37.47,16486.7,16373.37353215824,16358.567432266578,-2508.933532, , , 
1,37.48,16720,16371.629078564705,16356.89977186686,-2273.889079, , , 
1,37.49,16330,16369.887525880227,16355.234332406411,-2662.147526, , , 
1,37.5,17010,16368.148859858495,16353.571114063245,-1980.40886, , , 
1,37.51,16803.3,16366.413078041784,16351.91011700224,-2185.373078, , , 
1,37.52,16116.7,16364.68016937622,16350.251341375199,-2870.240169, , , 
1,37.53,17130,16362.950127563212,16348.594787320826,-1855.210128, , , 
1,37.54,16410,16361.222942357206,16346.94045496478,-2573.482942, , , 
1,37.55,16973.3,16359.498608744807,16345.288344419665,-2008.458609, , , 
1,37.56,16626.7,16357.777115143072,16343.638455785047,-2353.337115, , , 
1,37.57,16130,16356.058459254393,16341.990789147505,-2848.318459, , , 
1,37.58,16526.7,16354.342629946652,16340.345344580594,-2449.90263, , , 
1,37.59,16160,16352.629622512086,16338.702122144921,-2814.889623, , , 
1,37.6,16363.3,16350.919425196584,16337.061121888097,-2609.879425, , , 
1,37.61,16700,16349.21203779643,16335.422343844823,-2271.472038, , , 
1,37.62,16486.7,16347.507449008497,16333.785788036856,-2483.067449, , , 
1,37.63,16616.7,16345.805650854609,16332.15145447304,-2351.365651, , , 
1,37.64,16663.3,16344.106640469716,16330.51934314935,-2303.06664, , , 
1,37.65,16200,16342.410406869649,16328.88945404887,-2764.670407, , , 
1,37.66,16476.7,16340.716946925208,16327.261787141844,-2486.276947, , , 
1,37.67,16550,16339.026251533867,16325.636342385651,-2411.286252, , , 
1,37.68,16386.7,16337.338317063946,16324.013119724888,-2572.898317, , , 
1,37.69,16110,16335.653133552847,16322.39211909133,-2847.913134, , , 
1,37.7,16573.3,16333.970699608257,16320.773340403965,-2382.9307, , , 
1,37.71,16000,16332.291002619442,16319.156783569035,-2954.551003, , , 
1,37.72,16346.7,16330.614043552772,16317.542448480026,-2606.174044, , , 
1,37.73,16430,16328.939808937559,16315.93033501769,-2521.199809, , , 
1,37.74,16540,16327.268300906835,16314.320443050085,-2409.528301, , , 
1,37.75,16513.3,16325.599506441358,16312.71277243257,-2434.559506, , , 
1,37.76,16556.7,16323.93342454936,16311.10732300784,-2389.493425, , , 
1,37.77,16320,16322.27004540491,16309.504094605922,-2624.530045, , , 
1,37.78,16666.7,16320.609367871752,16307.90308704423,-2276.169368, , , 
1,37.79,16383.3,16318.951381979521,16306.304300127562,-2557.911382, , , 
1,37.8,16520,16317.296084063335,16304.707733648105,-2419.556084, , , 
1,37.81,16633.3,16315.643471637835,16303.113387385478,-2304.603472, , , 
1,37.82,16676.7,16313.993533502848,16301.52126110676,-2259.553534, , , 
1,37.83,16433.3,16312.346267267121,16299.931354566468,-2501.306267, , , 
1,37.84,16403.3,16310.70166850035,16298.34366750662,-2529.661669, , , 
1,37.85,16540,16309.059731567622,16296.758199656726,-2391.319732, , , 
1,37.86,16576.7,16307.420449867888,16295.174950733825,-2352.98045, , , 
1,37.87,16093.3,16305.783819767856,16293.593920442485,-2834.74382, , , 
1,37.88,16303.3,16304.14983464159,16292.015108474865,-2623.109835, , , 
1,37.89,16126.7,16302.51849095015,16290.438514510673,-2798.078491, , , 
1,37.9,16826.7,16300.889783950117,16288.864138217237,-2096.449784, , , 
1,37.91,16306.7,16299.263708408862,16287.291979249507,-2614.823708, , , 
